poi_id,city_id,city_zone,name,poi_type,scale,est_daily_footfall,anchor_location_id,distance_to_location_km,distance_to_location_mi,is_network_hub,side_of_road,peak_daypart
LH-POI-0196,LH,Uptown Crescent,Uptown Crescent College,university,minor,817,LH-LOC-0209,0.2,0.124,False,near_side,morning
LH-POI-0197,LH,Uptown Crescent,Uptown Crescent Institute of Technology,university,flagship,21505,LH-LOC-0219,0.658,0.409,False,near_side,afternoon
LH-POI-0198,LH,Market Quarter,Crescent Towers,residential_tower,flagship,20038,LH-LOC-0039,0.511,0.318,True,near_side,afternoon
LH-POI-0199,LH,Market Quarter,Heritage Market Municipal Building,government_building,major,5237,LH-LOC-0039,0.533,0.331,True,far_side,midday
LH-POI-0200,LH,Market Quarter,Harbor Nightlife Quarter,entertainment_district,minor,440,LH-LOC-0039,0.044,0.027,True,far_side,evening
LH-POI-0201,LH,North Terminus,Harbor North Shopping Center,shopping_mall,major,4176,LH-LOC-0213,0.269,0.167,False,far_side,morning
LH-POI-0202,LH,North Terminus,North Terminus Plaza,tourist_landmark,major,4489,LH-LOC-0038,0.693,0.431,False,near_side,evening
LH-POI-0203,LH,North Terminus,North Terminus Apartments,residential_tower,major,2572,LH-LOC-0038,0.493,0.306,False,near_side,morning
LH-POI-0204,LH,Riverside Junction,Riverside Junction Office Commons,office_park,major,9455,LH-LOC-0342,0.576,0.358,False,near_side,night
LH-POI-0205,LH,Financial Row,Central Financial Hotel & Conference Center,hotel_convention,major,9675,LH-LOC-0190,0.522,0.324,False,near_side,morning
LH-POI-0206,LH,East Commons,East Commons Market,grocery_anchor,major,4175,LH-LOC-0165,0.524,0.326,False,near_side,midday
LH-POI-0207,LH,North Terminus,Harbor College,university,neighborhood,1152,LH-LOC-0253,0.188,0.117,False,far_side,midday
LH-POI-0208,LH,Cathedral Heights,Cathedral Heights Headquarters Campus,corporate_campus,neighborhood,1891,LH-LOC-0131,0.304,0.189,False,far_side,evening
LH-POI-0209,LH,Cathedral Heights,Ivy Cathedral Business Park,office_park,major,2084,LH-LOC-0086,0.3,0.186,True,near_side,evening
LH-POI-0210,LH,Cathedral Heights,Cathedral Heights City Hall,government_building,neighborhood,1318,LH-LOC-0086,0.251,0.156,True,near_side,midday
LH-POI-0211,LH,Cathedral Heights,Central Fresh Market,grocery_anchor,minor,266,LH-LOC-0086,0.165,0.103,True,far_side,evening
LH-POI-0212,LH,Cathedral Heights,Heritage Cathedral Convention Center,hotel_convention,neighborhood,1301,LH-LOC-0086,0.349,0.217,True,near_side,afternoon
LH-POI-0213,LH,Harborfront,Harborfront Market,grocery_anchor,neighborhood,3534,LH-LOC-0082,0.221,0.137,True,near_side,midday
LH-POI-0214,LH,Harborfront,Crescent Nightlife Quarter,entertainment_district,minor,924,LH-LOC-0082,0.149,0.093,True,near_side,evening
LH-POI-0215,LH,Harborfront,Union Plaza,tourist_landmark,neighborhood,3032,LH-LOC-0082,0.315,0.196,True,near_side,midday
LH-POI-0216,LH,Harborfront,Landmark Business Park,office_park,neighborhood,3604,LH-LOC-0082,0.133,0.083,True,near_side,morning
LH-POI-0217,LH,Riverside Junction,Parkview Business Park,office_park,major,6914,LH-LOC-0262,0.29,0.18,False,near_side,evening
LH-POI-0218,LH,Old Mill District,Metro Civic Center,government_building,neighborhood,3084,LH-LOC-0258,0.055,0.034,False,near_side,afternoon
LH-POI-0219,LH,Financial Row,Financial Row Office Commons,office_park,minor,1077,LH-LOC-0045,0.282,0.175,False,far_side,midday
LH-POI-0220,LH,Financial Row,Financial Row Museum,museum,neighborhood,2418,LH-LOC-0045,0.391,0.243,False,far_side,midday
LH-POI-0221,LH,Uptown Crescent,Harbor Mall,shopping_mall,major,12309,LH-LOC-0259,0.798,0.496,False,near_side,afternoon
LH-POI-0222,LH,East Commons,Founders Nightlife Quarter,entertainment_district,neighborhood,2245,LH-LOC-0265,0.187,0.116,False,near_side,evening
LH-POI-0223,LH,Cathedral Heights,Crescent Galleria,shopping_mall,major,2536,LH-LOC-0331,0.179,0.111,False,near_side,afternoon
LH-POI-0224,LH,Old Mill District,Ivy Old Grocery & Provisions,grocery_anchor,major,6265,LH-LOC-0288,0.572,0.355,False,near_side,afternoon
LH-POI-0225,LH,Harborfront,Harborfront Nightlife Quarter,entertainment_district,major,11672,LH-LOC-0052,0.063,0.039,True,near_side,evening
LH-POI-0226,LH,Harborfront,Harborfront Towers,residential_tower,neighborhood,3131,LH-LOC-0052,0.105,0.065,True,near_side,morning
LH-POI-0227,LH,Harborfront,Harborfront Galleria,shopping_mall,major,9774,LH-LOC-0052,0.522,0.324,True,far_side,evening
LH-POI-0228,LH,Harborfront,Stone Harborfront College,university,neighborhood,1954,LH-LOC-0052,0.336,0.209,True,near_side,midday
LH-POI-0229,LH,Downtown Core,Downtown Core Grand Hotel,hotel_convention,neighborhood,5878,LH-LOC-0126,0.091,0.057,True,near_side,evening
LH-POI-0230,LH,Downtown Core,Founders Downtown Corporate Campus,corporate_campus,neighborhood,4149,LH-LOC-0126,0.323,0.201,True,near_side,evening
LH-POI-0231,LH,Financial Row,Landmark Financial Hotel & Conference Center,hotel_convention,major,18908,LH-LOC-0250,0.409,0.254,False,far_side,evening
LH-POI-0232,LH,Financial Row,Crescent Financial Corporate Campus,corporate_campus,neighborhood,5276,LH-LOC-0055,0.241,0.15,True,near_side,morning
LH-POI-0233,LH,Financial Row,Financial Row Business Park,office_park,neighborhood,2497,LH-LOC-0055,0.159,0.099,True,far_side,midday
LH-POI-0234,LH,Financial Row,Financial Row Convention Center,hotel_convention,major,13115,LH-LOC-0055,0.444,0.276,True,far_side,night
LH-POI-0235,LH,Financial Row,Financial Row Civic Center,government_building,neighborhood,7325,LH-LOC-0055,0.143,0.089,True,near_side,night
LH-POI-0236,LH,Downtown Core,Harbor Downtown Office Commons,office_park,major,9455,LH-LOC-0196,0.549,0.341,True,far_side,evening
LH-POI-0237,LH,Downtown Core,Union Grocery & Provisions,grocery_anchor,minor,1106,LH-LOC-0196,0.087,0.054,True,near_side,afternoon
LH-POI-0238,LH,Riverside Junction,Summit City Hall,government_building,neighborhood,2049,LH-LOC-0067,0.272,0.169,True,far_side,morning
LH-POI-0239,LH,Riverside Junction,Riverside Junction Medical Center,hospital,neighborhood,2120,LH-LOC-0067,0.241,0.15,True,far_side,midday
LH-POI-0240,LH,Riverside Junction,Harbor Riverside Mall,shopping_mall,neighborhood,1520,LH-LOC-0067,0.305,0.19,True,near_side,afternoon
LH-POI-0241,LH,North Terminus,Crescent North Residences,residential_tower,major,5831,LH-LOC-0068,0.553,0.344,True,near_side,midday
LH-POI-0242,LH,North Terminus,North Terminus General Hospital,hospital,minor,570,LH-LOC-0068,0.192,0.119,True,far_side,midday
LH-POI-0243,LH,North Terminus,North Terminus Office Commons,office_park,minor,463,LH-LOC-0068,0.168,0.104,True,near_side,midday
LH-POI-0244,LH,North Terminus,Union Plaza,tourist_landmark,neighborhood,1566,LH-LOC-0068,0.098,0.061,True,near_side,evening
LH-POI-0245,LH,Downtown Core,Riverside Downtown Grand Hotel,hotel_convention,major,10443,LH-LOC-0031,0.383,0.238,True,far_side,evening
LH-POI-0246,LH,Downtown Core,Riverside Downtown Market,grocery_anchor,minor,477,LH-LOC-0031,0.087,0.054,True,far_side,morning
LH-POI-0247,LH,Downtown Core,Grand Corporate Campus,corporate_campus,minor,1334,LH-LOC-0031,0.107,0.066,True,far_side,morning
LH-POI-0248,LH,Downtown Core,Summit Office Commons,office_park,minor,588,LH-LOC-0031,0.21,0.13,True,near_side,morning
LH-POI-0249,LH,East Commons,East Commons Apartments,residential_tower,neighborhood,1256,LH-LOC-0100,0.105,0.065,True,near_side,afternoon
LH-POI-0250,LH,East Commons,Parkview Corporate Center,office_park,minor,282,LH-LOC-0100,0.052,0.032,True,near_side,morning
LH-POI-0251,LH,East Commons,Summit Nightlife Quarter,entertainment_district,flagship,11565,LH-LOC-0100,0.528,0.328,True,far_side,afternoon
LH-POI-0252,LH,Market Quarter,Landmark Market Fresh Market,grocery_anchor,neighborhood,3056,LH-LOC-0224,0.338,0.21,False,far_side,midday
LH-POI-0253,LH,Harborfront,Heritage Harborfront Corporate Center,office_park,major,10129,LH-LOC-0227,0.347,0.216,False,near_side,midday
LH-POI-0254,LH,North Terminus,Grand College,university,neighborhood,2090,LH-LOC-0233,0.065,0.04,False,far_side,morning
LH-POI-0255,LH,Riverside Junction,Riverside Junction Historic District,tourist_landmark,neighborhood,975,LH-LOC-0007,0.268,0.167,False,near_side,afternoon
LH-POI-0256,LH,Riverside Junction,Harbor Riverside Entertainment District,entertainment_district,flagship,17119,LH-LOC-0007,0.582,0.362,False,near_side,night
LH-POI-0257,LH,East Commons,Summit East Corporate Center,office_park,neighborhood,2213,LH-LOC-0030,0.08,0.05,False,near_side,morning
LH-POI-0258,LH,East Commons,South Apartments,residential_tower,neighborhood,1248,LH-LOC-0030,0.404,0.251,False,near_side,night
LH-POI-0259,LH,Uptown Crescent,Ivy Uptown Shopping Center,shopping_mall,neighborhood,3625,LH-LOC-0064,0.303,0.188,True,far_side,midday
LH-POI-0260,LH,Uptown Crescent,Cedar Institute of Technology,university,neighborhood,3565,LH-LOC-0064,0.251,0.156,True,near_side,afternoon
LH-POI-0261,LH,Uptown Crescent,Landmark Grocery & Provisions,grocery_anchor,minor,1210,LH-LOC-0064,0.057,0.035,True,far_side,evening
LH-POI-0262,LH,Cathedral Heights,Cedar Market,grocery_anchor,neighborhood,906,LH-LOC-0341,0.285,0.177,False,far_side,midday
LH-POI-0263,LH,Downtown Core,Ivy Downtown Grand Hotel,hotel_convention,major,8800,LH-LOC-0081,0.141,0.088,True,near_side,evening
LH-POI-0264,LH,Downtown Core,Downtown Core Civic Center,government_building,neighborhood,6402,LH-LOC-0081,0.064,0.04,True,far_side,afternoon
LH-POI-0265,LH,Downtown Core,Ivy Gallery,museum,major,13482,LH-LOC-0081,0.479,0.298,True,near_side,afternoon
LH-POI-0266,LH,Harborfront,Ivy Harborfront General Hospital,hospital,major,8763,LH-LOC-0102,0.248,0.154,True,near_side,afternoon
LH-POI-0267,LH,Harborfront,Harborfront Corporate Center,office_park,neighborhood,2040,LH-LOC-0102,0.042,0.026,True,near_side,morning
LH-POI-0268,LH,Harborfront,Crescent Market,grocery_anchor,neighborhood,1572,LH-LOC-0102,0.02,0.012,True,near_side,afternoon
LH-POI-0269,LH,Uptown Crescent,Riverside Uptown Institute of Technology,university,major,9371,LH-LOC-0169,0.459,0.285,False,near_side,morning
LH-POI-0270,LH,Downtown Core,Parkview Downtown Civic Center,government_building,flagship,33710,LH-LOC-0136,0.674,0.419,True,far_side,midday
LH-POI-0271,LH,Downtown Core,Downtown Core Mall,shopping_mall,major,12749,LH-LOC-0136,0.129,0.08,True,near_side,afternoon
LH-POI-0272,LH,Cathedral Heights,Summit Office Commons,office_park,neighborhood,1020,LH-LOC-0036,0.474,0.295,False,far_side,midday
LH-POI-0273,LH,Cathedral Heights,Cathedral Heights Convention Center,hotel_convention,major,1941,LH-LOC-0036,0.377,0.234,False,far_side,afternoon
LH-POI-0274,LH,North Terminus,North Terminus Grocery & Provisions,grocery_anchor,neighborhood,1763,LH-LOC-0343,0.309,0.192,False,near_side,afternoon
LH-POI-0275,LH,Market Quarter,Market Quarter Shopping Center,shopping_mall,major,7399,LH-LOC-0194,0.614,0.382,False,far_side,night
LH-POI-0276,LH,Old Mill District,Heritage Old Apartments,residential_tower,neighborhood,2244,LH-LOC-0198,0.468,0.291,False,near_side,night
LH-POI-0277,LH,Financial Row,Riverside Financial Office Commons,office_park,neighborhood,7473,LH-LOC-0300,0.129,0.08,False,far_side,evening
LH-POI-0278,LH,Downtown Core,Downtown Core Grand Hotel,hotel_convention,major,16362,LH-LOC-0226,0.418,0.26,True,far_side,morning
LH-POI-0279,LH,Downtown Core,Stone Downtown Heritage Museum,museum,neighborhood,7362,LH-LOC-0226,0.307,0.191,True,near_side,morning
LH-POI-0280,LH,Downtown Core,Downtown Core Convention Center,hotel_convention,flagship,28544,LH-LOC-0116,0.589,0.366,True,near_side,evening
LH-POI-0281,LH,Downtown Core,Downtown Core Grocery & Provisions,grocery_anchor,major,9081,LH-LOC-0116,0.171,0.106,True,far_side,afternoon
LH-POI-0282,LH,East Commons,North Market,grocery_anchor,neighborhood,1501,LH-LOC-0040,0.192,0.119,False,near_side,morning
LH-POI-0283,LH,East Commons,East Commons Office Commons,office_park,minor,493,LH-LOC-0040,0.118,0.073,False,near_side,evening
LH-POI-0284,LH,North Terminus,North Terminus Market,grocery_anchor,major,5122,LH-LOC-0203,0.323,0.201,False,near_side,evening
LH-POI-0285,LH,Downtown Core,North Gallery,museum,major,20590,LH-LOC-0176,0.182,0.113,True,near_side,midday
LH-POI-0286,LH,Downtown Core,Summit Downtown Convention Center,hotel_convention,minor,1454,LH-LOC-0176,0.049,0.03,True,far_side,afternoon
LH-POI-0287,LH,Downtown Core,Downtown Core Tech Campus,corporate_campus,major,11418,LH-LOC-0146,0.412,0.256,True,far_side,afternoon
LH-POI-0288,LH,Downtown Core,Downtown Core Corporate Center,office_park,neighborhood,2731,LH-LOC-0146,0.241,0.15,True,near_side,night
LH-POI-0289,LH,Riverside Junction,Harbor Riverside Apartments,residential_tower,neighborhood,1862,LH-LOC-0232,0.427,0.265,False,far_side,evening
LH-POI-0290,LH,Old Mill District,North Fresh Market,grocery_anchor,flagship,16330,LH-LOC-0093,0.342,0.213,False,far_side,afternoon
LH-POI-0291,LH,Old Mill District,Heritage Apartments,residential_tower,neighborhood,2422,LH-LOC-0093,0.259,0.161,False,near_side,night
LH-POI-0292,LH,Riverside Junction,Grand Towers,residential_tower,flagship,14012,LH-LOC-0282,0.624,0.388,False,near_side,midday
LH-POI-0293,LH,Riverside Junction,South Nightlife Quarter,entertainment_district,major,6911,LH-LOC-0252,0.557,0.346,False,near_side,evening
LH-POI-0294,LH,Downtown Core,Landmark Downtown Corporate Center,office_park,major,11373,LH-LOC-0061,0.329,0.204,True,near_side,midday
LH-POI-0295,LH,Downtown Core,Downtown Core Headquarters Campus,corporate_campus,major,9284,LH-LOC-0061,0.448,0.278,True,far_side,morning
LH-POI-0296,LH,Downtown Core,Downtown Core Mall,shopping_mall,neighborhood,7741,LH-LOC-0061,0.052,0.032,True,far_side,evening
LH-POI-0297,LH,North Terminus,North North Entertainment District,entertainment_district,flagship,14016,LH-LOC-0018,0.247,0.153,True,far_side,evening
LH-POI-0298,LH,North Terminus,Crescent North Historic District,tourist_landmark,major,3186,LH-LOC-0018,0.163,0.101,True,near_side,midday
LH-POI-0299,LH,North Terminus,Founders Galleria,shopping_mall,major,6237,LH-LOC-0018,0.206,0.128,True,far_side,night
LH-POI-0300,LH,North Terminus,Union Civic Center,government_building,major,5332,LH-LOC-0018,0.266,0.165,True,near_side,morning
LH-POI-0301,LH,Harborfront,Harborfront Theater Row,entertainment_district,neighborhood,3986,LH-LOC-0267,0.388,0.241,False,far_side,evening
LH-POI-0302,LH,North Terminus,North Terminus Grocery & Provisions,grocery_anchor,flagship,13852,LH-LOC-0283,0.957,0.595,False,near_side,evening
LH-POI-0303,LH,Market Quarter,Stone Market Market,grocery_anchor,flagship,27836,LH-LOC-0234,0.919,0.571,False,far_side,afternoon
LH-POI-0304,LH,Market Quarter,Market Quarter Fresh Market,grocery_anchor,minor,1104,LH-LOC-0274,0.159,0.099,False,near_side,midday
LH-POI-0305,LH,Downtown Core,Downtown Core Municipal Building,government_building,neighborhood,2342,LH-LOC-0156,0.226,0.14,True,far_side,morning
LH-POI-0306,LH,Downtown Core,Downtown Core Mall,shopping_mall,flagship,50690,LH-LOC-0156,0.242,0.15,True,far_side,midday
LH-POI-0307,LH,Riverside Junction,North Galleria,shopping_mall,neighborhood,1087,LH-LOC-0037,0.226,0.14,True,far_side,evening
LH-POI-0308,LH,Riverside Junction,South Market,grocery_anchor,minor,179,LH-LOC-0037,0.106,0.066,True,near_side,midday
LH-POI-0309,LH,Riverside Junction,Riverside Junction Entertainment District,entertainment_district,minor,810,LH-LOC-0037,0.208,0.129,True,near_side,afternoon
LH-POI-0310,LH,Riverside Junction,Ivy Riverside Business Park,office_park,major,8365,LH-LOC-0037,0.112,0.07,True,near_side,morning
LH-POI-0311,LH,North Terminus,Union North College,university,neighborhood,646,LH-LOC-0008,0.336,0.209,False,near_side,afternoon
LH-POI-0312,LH,North Terminus,North Terminus Shopping Center,shopping_mall,minor,560,LH-LOC-0008,0.044,0.027,False,near_side,evening
LH-POI-0313,LH,Downtown Core,Downtown Core Headquarters Campus,corporate_campus,major,8895,LH-LOC-0336,0.337,0.209,True,far_side,afternoon
LH-POI-0314,LH,Downtown Core,Downtown Core Office Commons,office_park,neighborhood,5551,LH-LOC-0336,0.081,0.05,True,near_side,afternoon
LH-POI-0315,LH,North Terminus,North Terminus Mall,shopping_mall,major,4716,LH-LOC-0273,0.47,0.292,False,far_side,night
LH-POI-0316,LH,Market Quarter,Riverside Market City Hall,government_building,neighborhood,2582,LH-LOC-0334,0.351,0.218,False,far_side,night
LH-POI-0317,LH,Old Mill District,Old Mill District Grocery & Provisions,grocery_anchor,major,4478,LH-LOC-0298,0.142,0.088,False,far_side,afternoon
LH-POI-0318,LH,North Terminus,Founders General Hospital,hospital,flagship,11406,LH-LOC-0263,0.797,0.495,False,near_side,midday
LH-POI-0319,LH,Uptown Crescent,North Theater Row,entertainment_district,major,9997,LH-LOC-0189,0.684,0.425,False,far_side,midday
LH-POI-0320,LH,Harborfront,Heritage Mall,shopping_mall,flagship,20084,LH-LOC-0347,0.626,0.389,False,far_side,afternoon
LH-POI-0321,LH,Market Quarter,Market Quarter Residences,residential_tower,neighborhood,1868,LH-LOC-0344,0.478,0.297,False,near_side,evening
LH-POI-0322,LH,Financial Row,Crescent Corporate Center,office_park,major,19323,LH-LOC-0015,0.64,0.398,False,near_side,evening
LH-POI-0323,LH,Financial Row,Central Financial Shopping Center,shopping_mall,neighborhood,7657,LH-LOC-0015,0.325,0.202,False,near_side,afternoon
LH-POI-0324,LH,Financial Row,Founders Business Park,office_park,major,17853,LH-LOC-0350,0.726,0.451,False,far_side,morning
LH-POI-0325,LH,East Commons,Central East Historic District,tourist_landmark,flagship,6755,LH-LOC-0345,0.532,0.331,False,far_side,midday
LH-POI-0326,LH,Uptown Crescent,Uptown Crescent Apartments,residential_tower,major,7466,LH-LOC-0329,0.391,0.243,False,far_side,morning
LH-POI-0327,LH,Old Mill District,Old Mill District Market,grocery_anchor,neighborhood,1282,LH-LOC-0158,0.135,0.084,False,near_side,morning
LH-POI-0328,LH,Downtown Core,Downtown Core Shopping Center,shopping_mall,flagship,35050,LH-LOC-0091,0.367,0.228,True,near_side,evening
LH-POI-0329,LH,Downtown Core,Parkview Museum,museum,neighborhood,4902,LH-LOC-0091,0.275,0.171,True,near_side,evening
LH-POI-0330,LH,Downtown Core,Grand Office Commons,office_park,minor,430,LH-LOC-0091,0.119,0.074,True,far_side,evening
LH-POI-0331,LH,Market Quarter,North Towers,residential_tower,major,10771,LH-LOC-0314,0.315,0.196,False,near_side,night
LH-POI-0332,LH,Financial Row,Financial Row Fresh Market,grocery_anchor,flagship,29530,LH-LOC-0290,0.196,0.122,False,near_side,evening
LH-POI-0333,LH,Harborfront,Central Harborfront Grocery & Provisions,grocery_anchor,neighborhood,3158,LH-LOC-0257,0.268,0.167,False,far_side,afternoon
LH-POI-0334,LH,Riverside Junction,Riverside Junction College,university,major,5122,LH-LOC-0272,0.321,0.199,False,far_side,afternoon
LH-POI-0335,LH,Market Quarter,Market Quarter Shopping Center,shopping_mall,flagship,16796,LH-LOC-0114,0.969,0.602,False,far_side,midday
LH-POI-0336,LH,Financial Row,Metro Corporate Campus,corporate_campus,flagship,31978,LH-LOC-0280,0.959,0.596,False,near_side,midday
LH-POI-0337,LH,Old Mill District,Ivy Theater Row,entertainment_district,major,10196,LH-LOC-0043,0.134,0.083,True,far_side,night
